ID,SET_REVIEW_APPROVE_GANG__C,MAILING_CONFIRMED_DATE__C,MAILING_CONFIRMED_STATUS__C
a02d000000690dkAAA,8/3/12,8/3/12,Confirmed
a02d0000005XKj6AAG,9/28/12,9/28/12,Confirmed
a02d00000068KadAAE,8/24/12,8/24/12,Confirmed
a02d00000069dXsAAI,8/30/12,8/30/12,Confirmed
a02d000000690daAAA,7/13/12,7/13/12,Confirmed
a02d0000005XKnsAAG,8/30/12,8/30/12,Confirmed
a02d0000005X3lyAAC,9/21/12,9/21/12,Confirmed
a02d0000005Y3SNAA0,9/14/12,9/14/12,Confirmed
a02d00000069C2oAAE,9/27/12,9/27/12,Confirmed
a02d0000005Y3DaAAK,9/14/12,9/14/12,Confirmed
a02d00000069C2jAAE,8/30/12,8/30/12,Confirmed
a02d0000005Y3UOAA0,8/31/12,8/31/12,Confirmed
a02d000000691iTAAQ,8/30/12,8/30/12,Confirmed
a02d0000005Y3FMAA0,8/17/12,8/17/12,Confirmed
a02d0000005Y3SDAA0,8/17/12,8/17/12,Confirmed
a02d0000005Xr9uAAC,7/30/12,7/30/12,Confirmed
a02d0000005Y3G6AAK,7/13/12,7/13/12,Confirmed
a02d0000005Y2qeAAC,7/27/12,7/27/12,Confirmed
a02d0000005Y3UJAA0,7/20/12,7/20/12,Confirmed
a02d0000005YanjAAC,7/13/12,7/13/12,Confirmed
a02d0000005Y3FRAA0,10/25/12,10/25/12,Confirmed
a02d0000005Y2qtAAC,7/27/12,7/27/12,Confirmed
a02d00000069m7cAAA,10/11/12,10/11/12,Confirmed
a02d0000005Y3TkAAK,9/7/12,9/7/12,Confirmed
a02d0000005Y3MjAAK,7/20/12,7/20/12,Confirmed
a02d0000005WehyAAC,7/27/12,7/27/12,Confirmed
a02d00000069FVvAAM,11/16/12,11/16/12,Confirmed
a02d0000005XKiJAAW,7/13/12,7/13/12,Confirmed
a02d00000068KpJAAU,8/24/12,8/24/12,Confirmed
a02d0000006iavbAAA,9/7/12,9/7/12,Confirmed
a02d0000006ibItAAI,11/19/12,11/19/12,Confirmed
a02d0000006A7UAAA0,8/30/12,8/30/12,Confirmed
a02d0000006ARanAAG,9/27/12,9/27/12,Confirmed
a02d0000006ARuGAAW,9/14/12,9/14/12,Confirmed
a02d0000006AQeEAAW,8/30/12,8/30/12,Confirmed
a02d0000006AR0wAAG,8/30/12,8/30/12,Confirmed
a02d0000006A7UKAA0,9/27/12,9/27/12,Confirmed
a02d00000077KsVAAU,10/11/12,10/11/12,Confirmed
a02d0000006AQe9AAG,8/30/12,8/30/12,Confirmed
a02d0000006ibIZAAY,10/18/12,10/18/12,Confirmed
a02d0000006ibPAAAY,10/24/12,10/24/12,Confirmed
a02d00000077L40AAE,10/24/12,10/24/12,Confirmed
a02d0000006ibPKAAY,10/4/12,10/4/12,Confirmed
a02d0000006ibK6AAI,10/18/12,10/18/12,Confirmed
a02d0000006ibKLAAY,11/19/12,11/19/12,Confirmed
a02d0000006AR0LAAW,9/27/12,9/27/12,Confirmed
a02d00000077L4BAAU,10/24/12,10/24/12,Confirmed
a02d0000005XKRFAA4,7/27/12,7/27/12,Confirmed
a02d00000069FVbAAM,8/30/12,8/30/12,Confirmed
a02d00000068LylAAE,9/21/12,9/21/12,Confirmed
a02d00000068LwBAAU,8/31/12,8/31/12,Confirmed
a02d00000068Ly7AAE,8/3/12,8/3/12,Confirmed
a02d00000068LybAAE,7/27/12,7/27/12,Confirmed
a02d00000068KXGAA2,8/10/12,8/10/12,Confirmed
a02d0000005XKo2AAG,9/27/12,9/27/12,Confirmed
a02d00000068KLNAA2,9/14/12,9/14/12,Confirmed
a02d00000069jBPAAY,10/12/12,10/12/12,Confirmed
a02d0000005WxZhAAK,10/12/12,10/12/12,Confirmed
a02d0000006sB9QAAU,10/5/12,10/5/12,Confirmed
a02d0000006ASiMAAW,9/28/12,9/28/12,Confirmed
a02d0000006ASiUAAW,10/25/12,10/25/12,Confirmed
a02d0000006ASioAAG,10/25/12,10/25/12,Confirmed
a02d0000007DQ9dAAG,10/20/10,10/20/10,Confirmed
a02d0000005Wyp6AAC,8/10/12,8/10/12,Confirmed
a02d00000068KaYAAU,8/24/12,8/24/12,Confirmed
a02d00000069FkCAAU,8/10/12,8/10/12,Confirmed
a02d00000068KoLAAU,8/10/12,8/10/12,Confirmed
a02d0000005WxkcAAC,7/13/12,7/13/12,Confirmed
a02d00000077L31AAE,10/24/12,10/24/12,Confirmed
a02d00000077LEhAAM,11/1/12,11/1/12,Confirmed
a02d00000077L4FAAU,10/24/12,10/24/12,Confirmed
a02d0000006ig7eAAA,11/16/12,11/16/12,Confirmed
a02d00000077L58AAE,10/24/12,10/24/12,Confirmed
a02d0000005X5ApAAK,8/3/12,8/3/12,Confirmed
a02d0000005X5AzAAK,9/7/12,9/7/12,Confirmed
a02d0000005X5JXAA0,7/27/12,7/27/12,Confirmed
a02d00000069iaLAAQ,8/10/12,8/10/12,Confirmed
a02d0000005X5J3AAK,6/27/12,6/27/12,Confirmed
a02d0000005X5JDAA0,7/27/12,7/27/12,Confirmed
a02d00000069idjAAA,8/31/12,8/31/12,Confirmed
a02d00000068Ll1AAE,9/10/12,9/10/12,Confirmed
a02d0000005X5AHAA0,6/27/12,6/27/12,Confirmed
a02d0000006ibIPAAY,9/21/12,9/21/12,Confirmed
a02d00000077L3qAAE,10/24/12,10/24/12,Confirmed
a02d00000077LSaAAM,10/24/12,10/24/12,Confirmed
a02d00000077L4KAAU,10/24/12,10/24/12,Confirmed
a02d00000077KsQAAU,10/18/12,10/18/12,Confirmed
a02d0000006ABW6AAO,8/31/12,8/31/12,Confirmed
a02d00000077Kw5AAE,10/18/12,10/18/12,Confirmed
a02d00000077L3aAAE,10/25/12,10/25/12,Confirmed
a02d00000077LDYAA2,11/15/12,11/15/12,Confirmed
a02d00000077LRIAA2,10/24/12,10/24/12,Confirmed
a02d0000006igsPAAQ,9/28/12,9/28/12,Confirmed
a02d00000077L3LAAU,10/24/12,10/24/12,Confirmed
a02d0000006igvhAAA,10/19/12,10/19/12,Confirmed
a02d0000006ig7ZAAQ,9/27/12,9/27/12,Confirmed
a02d00000077L4eAAE,10/24/12,10/24/12,Confirmed
a02d0000006igtIAAQ,9/28/12,9/28/12,Confirmed
a02d0000005X5JNAA0,9/7/12,9/7/12,Confirmed
a02d00000069dFvAAI,10/4/12,10/4/12,Confirmed
a02d00000069qShAAI,10/4/12,10/4/12,Confirmed
a02d0000006AAf1AAG,10/4/12,10/4/12,Confirmed
a02d00000077L5TAAU,10/24/12,10/24/12,Confirmed
a02d0000006ig4pAAA,9/21/12,9/21/12,Confirmed
a02d00000077LSLAA2,10/24/12,10/24/12,Confirmed
a02d0000006igtSAAQ,10/11/12,10/11/12,Confirmed
a02d00000077L4tAAE,10/24/12,10/24/12,Confirmed
a02d0000006igutAAA,9/28/12,9/28/12,Confirmed
a02d0000006igB2AAI,9/21/12,9/21/12,Confirmed
a02d00000077LEWAA2,2/28/11,2/28/11,Confirmed
a02d00000077LfgAAE,11/29/12,11/29/12,Confirmed
a02d0000006igsYAAQ,10/8/12,10/8/12,Confirmed
a02d00000077L5nAAE,10/24/12,10/24/12,Confirmed
a02d00000077LSuAAM,10/24/12,10/24/12,Confirmed
a02d0000006j3ilAAA,9/24/12,9/24/12,Confirmed
a02d0000006iguoAAA,9/28/12,9/28/12,Confirmed
a02d0000006igv3AAA,9/28/12,9/28/12,Confirmed
a02d0000006igsJAAQ,10/11/12,10/11/12,Confirmed
a02d0000006igvDAAQ,10/11/12,10/11/12,Confirmed
a02d00000069BZYAA2,8/24/12,8/24/12,Confirmed
a02d00000069EM7AAM,8/30/12,8/30/12,Confirmed
a02d0000005Wi0GAAS,8/30/12,8/30/12,Confirmed
a02d00000069qZAAAY,10/11/12,10/11/12,Confirmed
a02d00000069qYCAAY,10/11/12,10/11/12,Confirmed
a02d0000005Wi0BAAS,8/3/12,8/3/12,Confirmed
a02d0000007fBOiAAM,11/19/12,11/19/12,Confirmed
a02d00000069qScAAI,8/30/12,8/30/12,Confirmed
a02d0000005WgHAAA0,6/27/12,6/27/12,Confirmed
a02d0000005WgbyAAC,8/3/12,8/3/12,Confirmed
a02d0000005Wi28AAC,8/10/12,8/10/12,Confirmed
a02d0000006gJhrAAE,9/7/12,9/7/12,Confirmed
a02d0000009f1UEAAY,11/29/12,11/29/12,Confirmed
a02d0000005WjKBAA0,7/20/12,7/20/12,Confirmed
a02d00000069qXfAAI,9/14/12,9/14/12,Confirmed
a02d0000006gJQDAA2,10/24/12,10/24/12,Confirmed
a02d0000006gLVmAAM,9/21/12,9/21/12,Confirmed
a02d0000006ig67AAA,9/21/12,9/21/12,Confirmed
a02d0000006igtiAAA,10/11/12,10/11/12,Confirmed
a02d0000006igt9AAA,10/19/12,10/19/12,Confirmed
a02d00000077LY1AAM,10/18/12,10/18/12,Confirmed
a02d00000077LRSAA2,10/24/12,10/24/12,Confirmed
a02d0000006iguKAAQ,9/28/12,9/28/12,Confirmed
a02d0000006A7rjAAC,10/12/12,10/12/12,Confirmed
a02d00000077Lg5AAE,10/8/12,10/8/12,Confirmed
a02d00000077LWnAAM,10/5/12,10/5/12,Confirmed
a02d0000006A7y8AAC,9/28/12,9/28/12,Confirmed
a02d0000006A7reAAC,9/14/12,9/14/12,Confirmed
a02d0000006j3gaAAA,9/24/12,9/24/12,Confirmed
a02d00000077LkXAAU,11/29/12,11/29/12,Confirmed
a02d0000005Wi06AAC,6/27/12,6/27/12,Confirmed
a02d0000005Wi2DAAS,9/7/12,9/7/12,Confirmed
a02d00000069qYlAAI,9/14/12,9/14/12,Confirmed
a02d00000069qXYAAY,9/14/12,9/14/12,Confirmed
a02d00000069qPZAAY,11/2/12,11/2/12,Confirmed
a02d0000005Wj3cAAC,9/14/12,9/14/12,Confirmed
a02d0000009f1XHAAY,11/29/12,11/29/12,Confirmed
a02d0000006gJQ3AAM,10/4/12,10/4/12,Confirmed
a02d0000009f1XCAAY,11/29/12,11/29/12,Confirmed
a02d0000005Wj3wAAC,10/24/12,10/24/12,Confirmed
a02d00000069qWkAAI,9/14/12,9/14/12,Confirmed
a02d0000006gJPyAAM,8/31/12,8/31/12,Confirmed
a02d00000069qX4AAI,10/8/12,10/8/12,Confirmed
a02d0000005Wgc3AAC,9/7/12,9/7/12,Confirmed
a02d0000006AAfQAAW,9/24/12,9/24/12,Confirmed
a02d0000006ibJwAAI,9/21/12,9/21/12,Confirmed
a02d0000006AAgTAAW,10/12/12,10/12/12,Confirmed
a02d0000006ibGiAAI,9/21/12,9/21/12,Confirmed
a02d0000006AAjcAAG,9/21/12,9/21/12,Confirmed
a02d0000006AAfVAAW,10/24/12,10/24/12,Confirmed
a02d0000006ibK1AAI,10/11/12,10/11/12,Confirmed
a02d0000006ibIUAAY,10/11/12,10/11/12,Confirmed
a02d0000006ibK2AAI,9/28/12,9/28/12,Confirmed
a02d0000006ARuLAAW,10/25/12,10/25/12,Confirmed
a02d00000077LbxAAE,10/24/12,10/24/12,Confirmed
a02d00000077LaCAAU,11/30/12,11/30/12,Confirmed
a02d00000069BW7AAM,8/31/12,8/31/12,Confirmed
a02d00000069BcuAAE,8/30/12,8/30/12,Confirmed
a02d000000696utAAA,8/31/12,8/31/12,Confirmed
a02d00000069ERfAAM,9/28/12,9/28/12,Confirmed
a02d0000005WtedAAC,6/28/12,6/28/12,Confirmed
a02d0000005Wu69AAC,8/30/12,8/30/12,Confirmed
a02d0000005Wu64AAC,8/3/12,8/3/12,Confirmed
a02d0000005WtnvAAC,7/20/12,7/20/12,Confirmed
a02d0000005Wto0AAC,8/17/12,8/17/12,Confirmed
a02d0000005Wto5AAC,9/14/12,9/14/12,Confirmed
a02d0000006A1L7AAK,8/30/12,8/30/12,Confirmed
a02d0000006A1RtAAK,8/30/12,8/30/12,Confirmed
a02d0000006A1RKAA0,9/10/12,9/10/12,Confirmed
a02d0000006AQchAAG,9/24/12,9/24/12,Confirmed
a02d0000006AAdSAAW,8/30/12,8/30/12,Confirmed
a02d0000006ibGnAAI,10/4/12,10/4/12,Confirmed
a02d0000006ARuQAAW,11/16/12,11/16/12,Confirmed
a02d0000006AQcsAAG,9/28/12,9/28/12,Confirmed
a02d0000006AAiUAAW,10/24/12,10/24/12,Confirmed
a02d0000006ibHvAAI,10/18/12,10/18/12,Confirmed
a02d0000006APjxAAG,9/24/12,9/24/12,Confirmed
a02d0000006iavgAAA,9/7/12,9/7/12,Confirmed
a02d0000006AQZXAA4,9/28/12,9/28/12,Confirmed
a02d0000006ibGsAAI,10/4/12,10/4/12,Confirmed
a02d00000069D2NAAU,9/14/12,9/14/12,Confirmed
a02d00000069iscAAA,9/27/12,9/27/12,Confirmed
a02d00000068LwLAAU,10/25/12,10/25/12,Confirmed
a02d00000069ishAAA,10/24/12,10/24/12,Confirmed
a02d00000068LmNAAU,10/19/12,10/19/12,Confirmed
a02d00000068LxdAAE,11/13/12,11/13/12,Confirmed
a02d0000005XKRoAAO,9/28/12,9/28/12,Confirmed
a02d00000068LyvAAE,10/25/12,10/25/12,Confirmed
a02d0000005XKRUAA4,8/30/12,8/30/12,Confirmed
a02d00000069EKuAAM,11/20/12,11/20/12,Confirmed
a02d00000069BdEAAU,10/24/12,10/24/12,Confirmed
a02d00000069BczAAE,9/28/12,9/28/12,Confirmed
a02d00000069BZdAAM,8/24/12,8/24/12,Confirmed
a02d0000006A1RyAAK,10/18/12,10/18/12,Confirmed
a02d0000006A1LlAAK,8/30/12,8/30/12,Confirmed
a02d0000006A1RUAA0,10/11/12,10/11/12,Confirmed
a02d0000006AAgEAAW,9/7/12,9/7/12,Confirmed
a02d0000006AAhWAAW,10/19/12,10/19/12,Confirmed
a02d0000006A7UPAA0,10/25/12,10/25/12,Confirmed
a02d0000006AAhIAAW,9/27/12,9/27/12,Confirmed
a02d0000006AAhHAAW,9/7/12,9/7/12,Confirmed
a02d0000006AQeJAAW,9/28/12,9/28/12,Confirmed
a02d0000006ic3LAAQ,10/4/12,10/4/12,Confirmed
a02d0000006iayzAAA,10/25/12,10/25/12,Confirmed
a02d0000006ibH2AAI,10/11/12,10/11/12,Confirmed
a02d00000069BWHAA2,8/31/12,8/31/12,Confirmed
a02d00000069EKBAA2,7/27/12,7/27/12,Confirmed
a02d00000068LkmAAE,7/30/12,7/30/12,Confirmed
a02d00000069EQ7AAM,7/30/12,7/30/12,Confirmed
a02d00000069Fo9AAE,9/14/12,9/14/12,Confirmed
a02d00000069FjaAAE,8/10/12,8/10/12,Confirmed
a02d0000007DQmsAAG,11/29/12,11/29/12,Confirmed
a02d0000006gD8VAAU,10/19/12,10/19/12,Confirmed
a02d0000006gD8qAAE,11/15/12,11/15/12,Confirmed
a02d0000006gDsNAAU,9/10/12,9/10/12,Confirmed
a02d0000006uVrFAAU,9/28/12,9/28/12,Confirmed
a02d0000006uWHNAA2,9/28/12,9/28/12,Confirmed
a02d0000009f8TLAAY,9/7/12,9/7/12,Confirmed
a02d0000009f8T1AAI,9/7/12,9/7/12,Confirmed
a02d000000696snAAA,8/31/12,8/31/12,Confirmed
a02d00000069FnpAAE,8/10/12,8/10/12,Confirmed
a02d00000069FlsAAE,9/14/12,9/14/12,Confirmed
a02d00000069FjfAAE,9/14/12,9/14/12,Confirmed
a02d00000069dDkAAI,8/24/12,8/24/12,Confirmed
a02d0000009f8NqAAI,8/3/12,8/3/12,Confirmed
a02d0000009f8MTAAY,2/24/12,2/24/12,Confirmed
a02d0000006jDZNAA2,10/18/12,10/18/12,Confirmed
a02d0000006jDcpAAE,11/16/12,11/16/12,Confirmed
a02d0000006vEQSAA2,9/28/12,9/28/12,Confirmed
a02d0000006gDCpAAM,10/18/12,10/18/12,Confirmed
a02d0000006uWKVAA2,10/8/12,10/8/12,Confirmed
a02d0000006gEJgAAM,9/7/12,9/7/12,Confirmed
a02d0000006gDDJAA2,10/19/12,10/19/12,Confirmed
a02d0000007Dub5AAC,11/15/12,11/15/12,Confirmed
a02d0000005XRHJAA4,8/10/12,8/10/12,Confirmed
a02d0000005XQZgAAO,8/31/12,8/31/12,Confirmed
a02d0000005XRHnAAO,10/18/12,10/18/12,Confirmed
a02d0000005XRHOAA4,9/7/12,9/7/12,Confirmed
a02d0000005XRHiAAO,8/10/12,8/10/12,Confirmed
a02d0000005XQzYAAW,8/30/12,8/30/12,Confirmed
a02d0000005XRDdAAO,7/27/12,7/27/12,Confirmed
a02d0000007DQ8BAAW,4/20/12,4/20/12,Confirmed
a02d0000006gDslAAE,9/10/12,9/10/12,Confirmed
a02d0000006gEJlAAM,10/11/12,10/11/12,Confirmed
a02d0000006gEmLAAU,9/27/12,9/27/12,Confirmed
a02d0000007DulCAAS,11/1/12,11/1/12,Confirmed
a02d0000007f8noAAA,11/13/12,11/13/12,Confirmed
a02d00000068z5UAAQ,7/30/12,7/30/12,Confirmed
a02d0000005XRHdAAO,7/6/12,7/6/12,Confirmed
a02d0000005XQzOAAW,8/3/12,8/3/12,Confirmed
a02d00000068z8aAAA,10/26/12,10/26/12,Confirmed
a02d00000068zHJAAY,7/30/12,7/30/12,Confirmed
a02d0000005XRH9AAO,8/3/12,8/3/12,Confirmed
a02d0000005XRCoAAO,7/6/12,7/6/12,Confirmed
a02d0000005XQaXAAW,10/11/12,10/11/12,Confirmed
a02d0000005XRGpAAO,7/6/12,7/6/12,Confirmed
a02d0000005XQzJAAW,6/28/12,6/28/12,Confirmed
a02d0000005XRHEAA4,10/5/12,10/5/12,Confirmed
a02d0000007fAWcAAM,11/29/12,11/29/12,Confirmed
a02d00000068z7vAAA,8/30/12,8/30/12,Confirmed
a02d0000005XoozAAC,8/10/12,8/10/12,Confirmed
a02d0000007fC4OAAU,11/19/12,11/19/12,Confirmed
a02d0000005WvRGAA0,8/30/12,8/30/12,Confirmed
a02d0000005WvUJAA0,8/30/12,8/30/12,Confirmed
a02d0000005WvRBAA0,7/20/12,7/20/12,Confirmed
a02d0000005WvXJAA0,7/13/12,7/13/12,Confirmed
a02d0000005WvUPAA0,9/27/12,9/27/12,Confirmed
a02d0000009f8LpAAI,7/20/12,7/20/12,Confirmed
a02d0000005WvUKAA0,7/20/12,7/20/12,Confirmed
a02d0000006gEnIAAU,10/24/12,10/24/12,Confirmed
a02d0000009f8TkAAI,9/7/12,9/7/12,Confirmed
a02d0000007DQmnAAG,11/1/12,11/1/12,Confirmed
a02d0000006gEmjAAE,8/31/12,8/31/12,Confirmed
a02d0000006A1yTAAS,10/11/12,10/11/12,Confirmed
a02d0000009f8SNAAY,8/3/12,8/3/12,Confirmed
a02d0000009f8SSAAY,8/3/12,8/3/12,Confirmed
a02d0000007EZGJAA4,11/1/12,11/1/12,Confirmed
a02d0000007EZRyAAO,11/16/12,11/16/12,Confirmed
a02d0000007EZPnAAO,11/1/12,11/1/12,Confirmed
a02d0000007EZPxAAO,11/29/12,11/29/12,Confirmed
a02d0000007EZRoAAO,10/26/12,10/26/12,Confirmed
a02d0000005XcrAAAS,8/3/12,8/3/12,Confirmed
a02d0000006j456AAA,9/28/12,9/28/12,Confirmed
a02d0000005Xcm0AAC,8/10/12,8/10/12,Confirmed
a02d00000068NB1AAM,8/17/12,8/17/12,Confirmed
a02d00000068NHnAAM,7/13/12,7/13/12,Confirmed
a02d00000069lQeAAI,8/30/12,8/30/12,Confirmed
a02d00000069l6jAAA,9/7/12,9/7/12,Confirmed
a02d00000068N9gAAE,9/14/12,9/14/12,Confirmed
a02d00000069lb1AAA,9/24/12,9/24/12,Confirmed
a02d0000009f8UJAAY,8/17/12,8/17/12,Confirmed
a02d0000006gElMAAU,10/25/12,10/25/12,Confirmed
a02d0000005WwWDAA0,7/9/12,7/9/12,Confirmed
a02d0000005WwE0AAK,7/20/12,7/20/12,Confirmed
a02d0000005Ww7xAAC,8/10/12,8/10/12,Confirmed
a02d0000006gEmeAAE,8/31/12,8/31/12,Confirmed
a02d0000005Ww3uAAC,7/27/12,7/27/12,Confirmed
a02d0000005Ww7nAAC,7/6/12,7/6/12,Confirmed
a02d0000005Ww3zAAC,8/24/12,8/24/12,Confirmed
a02d0000006A1xuAAC,9/14/12,9/14/12,Confirmed
a02d0000007FERuAAO,11/1/12,11/1/12,Confirmed
a02d0000007FE2tAAG,11/1/12,11/1/12,Confirmed
a02d0000007FE33AAG,11/29/12,11/29/12,Confirmed
a02d00000068N0KAAU,8/3/12,8/3/12,Confirmed
a02d0000006j45GAAQ,10/24/12,10/24/12,Confirmed
a02d00000068NArAAM,7/13/12,7/13/12,Confirmed
a02d00000068N0FAAU,8/3/12,8/3/12,Confirmed
a02d0000005Xcr5AAC,6/28/12,6/28/12,Confirmed
a02d00000068NHsAAM,8/30/12,8/30/12,Confirmed
a02d000000691S6AAI,7/20/12,7/20/12,Confirmed
a02d00000069lTTAAY,8/17/12,8/17/12,Confirmed
a02d00000069lRTAAY,10/11/12,10/11/12,Confirmed
a02d00000069NlSAAU,10/11/12,10/11/12,Confirmed
a02d00000069ORiAAM,9/14/12,9/14/12,Confirmed
a02d0000006A1tLAAS,11/1/12,11/1/12,Confirmed
a02d0000006A1zvAAC,11/2/12,11/2/12,Confirmed
a02d0000005WwYsAAK,10/5/12,10/5/12,Confirmed
a02d0000005Ww8CAAS,9/14/12,9/14/12,Confirmed
a02d0000005Ww5bAAC,7/27/12,7/27/12,Confirmed
a02d0000005WwbXAAS,11/19/12,11/19/12,Confirmed
a02d0000006A1shAAC,8/17/12,8/17/12,Confirmed
a02d00000069larAAA,8/17/12,8/17/12,Confirmed
a02d00000069lYbAAI,10/4/12,10/4/12,Confirmed
a02d0000005XoouAAC,7/13/12,7/13/12,Confirmed
a02d00000069lXpAAI,8/24/12,8/24/12,Confirmed
a02d00000069m7XAAQ,8/30/12,8/30/12,Confirmed
a02d0000005XcrFAAS,9/21/12,9/21/12,Confirmed
a02d00000069C4pAAE,8/30/12,8/30/12,Confirmed
a02d00000069C4fAAE,7/30/12,7/30/12,Confirmed
a02d0000005Xop4AAC,9/14/12,9/14/12,Confirmed
a02d0000005Y3UEAA0,7/13/12,7/13/12,Confirmed
a02d0000005YamqAAC,7/27/12,7/27/12,Confirmed
a02d00000069H4JAAU,9/7/12,9/7/12,Confirmed
a02d0000005Yao3AAC,8/10/12,8/10/12,Confirmed
a02d000000691URAAY,8/30/12,8/30/12,Confirmed
a02d0000005Yaa0AAC,8/3/12,8/3/12,Confirmed
a02d0000005Y3DVAA0,8/29/12,8/29/12,Confirmed
a02d0000005Y3DzAAK,8/30/12,8/30/12,Confirmed
a02d0000005Yaa5AAC,9/7/12,9/7/12,Confirmed
a02d00000069HjCAAU,8/10/12,8/10/12,Confirmed
a02d0000005Y3DGAA0,7/13/12,7/13/12,Confirmed
a02d00000069C2ZAAU,7/30/12,7/30/12,Confirmed
a02d00000069nncAAA,8/30/12,8/30/12,Confirmed
a02d0000005YanpAAC,9/14/12,9/14/12,Confirmed
a02d0000005YaWbAAK,8/31/12,8/31/12,Confirmed
a02d00000069OSiAAM,10/18/12,10/18/12,Confirmed
a02d0000007f9wwAAA,11/16/12,11/16/12,Confirmed
a02d00000069ORpAAM,9/7/12,9/7/12,Confirmed
a02d0000007fpxGAAQ,11/20/12,11/20/12,Confirmed
a02d0000007D9IuAAK,10/25/12,10/25/12,Confirmed
a02d0000007D9ILAA0,10/24/12,10/24/12,Confirmed
a02d0000006s8JWAAY,10/18/12,10/18/12,Confirmed
a02d0000005XcmKAAS,10/18/12,10/18/12,Confirmed
a02d0000005Y2qyAAC,7/27/12,7/27/12,Confirmed
a02d0000005Y3TQAA0,8/10/12,8/10/12,Confirmed
a02d00000069C4uAAE,9/27/12,9/27/12,Confirmed
a02d0000005Y2qjAAC,7/27/12,7/27/12,Confirmed
a02d0000005Y3TLAA0,7/13/12,7/13/12,Confirmed
a02d0000005Y3H4AAK,9/14/12,9/14/12,Confirmed
a02d0000005Y3GkAAK,8/29/12,8/29/12,Confirmed
a02d0000005Y3UTAA0,10/11/12,10/11/12,Confirmed
a02d0000005XIsfAAG,8/24/12,8/24/12,Confirmed
a02d00000069HyJAAU,7/30/12,7/30/12,Confirmed
a02d00000069nZKAAY,8/17/12,8/17/12,Confirmed
a02d00000068yNNAAY,7/20/12,7/20/12,Confirmed
a02d00000068yNOAAY,9/10/12,9/10/12,Confirmed
a02d0000005YaWmAAK,9/28/12,9/28/12,Confirmed
a02d0000005XIsWAAW,9/7/12,9/7/12,Confirmed
a02d00000069HhzAAE,8/3/12,8/3/12,Confirmed
a02d00000068yKEAAY,10/4/12,10/4/12,Confirmed
a02d00000069I1eAAE,8/17/12,8/17/12,Confirmed
a02d0000005YaWxAAK,10/4/12,10/4/12,Confirmed
a02d00000069HmZAAU,7/30/12,7/30/12,Confirmed
a02d00000069I1jAAE,9/24/12,9/24/12,Confirmed
a02d00000069I1tAAE,10/25/12,10/25/12,Confirmed
a02d00000069HEOAA2,9/14/12,9/14/12,Confirmed
a02d0000006gAuCAAU,11/16/12,11/16/12,Confirmed
a02d00000069o3uAAA,8/31/12,8/31/12,Confirmed
a02d0000006806gAAA,10/12/12,10/12/12,Confirmed
a02d00000075rchAAA,10/4/12,10/4/12,Confirmed
a02d000000757HnAAI,10/18/12,10/18/12,Confirmed
a02d0000007fq7BAAQ,11/29/12,11/29/12,Confirmed
a02d00000075tW8AAI,10/5/12,10/5/12,Confirmed
a02d00000075rkdAAA,11/2/12,11/2/12,Confirmed
a02d000000757O5AAI,10/24/12,10/24/12,Confirmed
a02d0000007eKiQAAU,11/19/12,11/19/12,Confirmed
a02d0000007e5XIAAY,11/8/12,11/8/12,Confirmed
a02d0000007eKhwAAE,11/19/12,11/19/12,Confirmed
a02d0000006sB3SAAU,10/5/12,10/5/12,Confirmed
a02d0000005Yan5AAC,8/24/12,8/24/12,Confirmed
a02d00000069mg1AAA,8/10/12,8/10/12,Confirmed
a02d0000005YaY0AAK,8/24/12,8/24/12,Confirmed
a02d00000068yK7AAI,8/30/12,8/30/12,Confirmed
a02d00000069HouAAE,8/3/12,8/3/12,Confirmed
a02d00000069HuuAAE,10/4/12,10/4/12,Confirmed
a02d00000069HzLAAU,7/27/12,7/27/12,Confirmed
a02d0000005Yv5JAAS,9/7/12,9/7/12,Confirmed
a02d00000069HmtAAE,7/30/12,7/30/12,Confirmed
a02d0000007D88oAAC,10/25/12,10/25/12,Confirmed
a02d00000069HnNAAU,8/24/12,8/24/12,Confirmed
a02d00000068yOLAAY,10/18/12,10/18/12,Confirmed
a02d00000069o3GAAQ,8/31/12,8/31/12,Confirmed
a02d00000069HmjAAE,7/27/12,7/27/12,Confirmed
a02d0000005Yv5EAAS,8/10/12,8/10/12,Confirmed
a02d0000005XI9WAAW,7/13/12,7/13/12,Confirmed
a02d0000005Yv0gAAC,8/10/12,8/10/12,Confirmed
a02d00000069HjbAAE,9/7/12,9/7/12,Confirmed
a02d0000006gAu2AAE,10/18/12,10/18/12,Confirmed
a02d00000069HmyAAE,7/30/12,7/30/12,Confirmed
a02d0000005Yv44AAC,7/13/12,7/13/12,Confirmed
a02d0000005Yv59AAC,7/13/12,7/13/12,Confirmed
a02d0000005Yuz3AAC,9/21/12,9/21/12,Confirmed
a02d0000005YvNuAAK,7/30/12,7/30/12,Confirmed
a02d00000069OUbAAM,11/29/12,11/29/12,Confirmed
a02d00000069OURAA2,10/18/12,10/18/12,Confirmed
a02d000000685ZsAAI,9/17/12,9/17/12,Confirmed
a02d000000680LEAAY,8/30/12,8/30/12,Confirmed
a02d000000680L9AAI,7/20/12,7/20/12,Confirmed
a02d00000069OTMAA2,9/14/12,9/14/12,Confirmed
a02d0000006gVupAAE,10/26/12,10/26/12,Confirmed
a02d0000006gVg8AAE,9/21/12,9/21/12,Confirmed
